mu_pred,conf_pred,iter_pred
65.7447523644113,3.8,5
87.8663047075177,2.8,6
36.314598331057,8.8,3
31.0666147306494,7.6,10
49.2747581194753,6.2,7
28.9292477250604,6.2,5
40.4830668519709,15.6,4
69.298787796623,7.6,8
7.50257598919237,3.6,5
55.3781703792502,7.4,12
36.4210340298591,5.6,4
44.8318450064414,8.4,4
76.2519103351944,8.2,3
67.9911039457244,5.2,4
34.1116603022703,8.2,4
22.5878987261234,4.2,5
70.9728420266311,7.2,6
65.3430284821205,8.8,2
35.2464607586511,4,4
39.6282158073843,9.8,8
62.5676626492461,8,4
68.5062776628798,6,8
20.3938469791264,5.2,8
70.645053811006,10.8,11
59.3141771240575,9.2,2
54.043967559109,7.8,11
47.0524363325513,14.8,3
62.302508938784,9.2,6
38.6611459367844,4.2,8
30.0603032300841,6,9
50.5556034546599,9.4,5
64.7886412959217,6.6,5
42.9101702305761,11.6,4
71.9344030959757,6.2,14
40.1955206057076,9.6,4
87.7153130193712,5.4,11
54.1716018600905,9.4,2
59.3970238810088,11.4,14
20.8963358003612,5.6,6
32.457688245935,5.4,5
40.0553514836846,14,3
72.5176297015804,11.6,14
44.8255500378934,5.4,5
50.3499621772094,20.2,6
53.3240285941551,8.8,5
43.984161409079,7.8,18
53.7263435517723,8.6,10
58.4885774842067,7.2,14
33.7434097840481,3.4,5
55.5088170203021,8,3
52.1441070174255,5.2,4
31.8619653496038,9.8,4
64.0147951487324,3,3
84.0450335695747,0.6,3
43.3871255324372,9.6,6
41.4654261644244,9,6
41.9789071370543,11.4,6
35.526683963679,7.2,5
41.3068041696491,6.2,6
41.1571411414596,7.8,13
55.8184381798199,12.8,20
57.3251160479984,5.6,9
61.0036450589007,9,11
37.2841235152915,3.6,4
40.2938044340971,9.8,3
52.8037955203755,8,18
15.1558904124228,3.4,6
61.3285432177221,9,5
49.840237890675,7,3
52.1293260069454,9.4,5
34.187774888536,7.6,12
40.3057483176276,8,5
76.7858347817966,4.8,3
65.1379223037971,11,5
51.9886040953084,8.2,4
70.8507253292631,8,3
39.376240589323,4.2,6
54.4995524183325,6.2,3
68.7653777206565,9.2,6
67.0269886602806,3.4,3
45.4429642246216,8.8,3
44.3591493639161,10.4,7
91.8872844066714,3.4,4
52.57031708436,8.8,6
62.4747827342025,6.2,8
52.7971872924494,5.4,3
32.5584922814561,6.8,11
39.374454286865,5.6,7
75.6356562322247,9,7
49.4277597958927,12.2,14
68.5348055505362,8,5
44.364258816324,4.4,5
40.1726570410557,9,3
44.9792784540222,9.6,8
49.6605282116737,5.6,5
48.566315087597,5.4,5
78.485422556429,5.6,2
64.8074927698706,2.8,3
53.806060237229,7.8,6
34.0047015825685,8.8,6
25.992599933669,4.2,7
47.0011741711856,7.8,4
28.5863864332489,4,7
29.069954446944,7.4,2
71.318733841776,6.8,5
44.772331800649,6.6,4
42.1326509411803,3.4,2
46.6921445995633,7.8,3
52.6299012645359,6.8,9
48.0851886225211,17.8,3
27.2724716919619,3.2,5
60.9048264411949,6.4,4
59.9395539429277,8.2,6
59.3550890258266,6.4,3
43.4279283094173,10.8,3
35.7712876649247,8.4,7
57.0584854810604,9.2,20
8.92448733915319,5.8,11
59.4105007738502,7.2,6
40.6038520792266,2.8,4
27.2447540583108,6.4,3
27.469920841876,5.6,4
45.7871441889404,7.6,3
67.6585508693808,7.8,3
48.226545253228,3.2,4
54.2704470200556,10.2,4
62.6679063333899,12.8,3
51.1598444530647,3.4,5
37.7819442503404,0.8,4
80.3456148448056,2.4,4
29.3694546763447,6.2,8
41.9277330427483,6,6
27.577726382397,1,4
31.1848644071044,7.4,4
61.4302091705037,1.6,3
55.4437458217438,7.4,4
24.4033882724984,6,7
38.6645869697093,11,12
60.2206586742688,9.2,8
60.019999364696,8.4,7
54.2650804007685,11.4,11
74.2455147197108,6.2,3
36.7760016266255,7.6,3
27.2888531702463,11.4,9
77.9604880969719,8.2,12
45.9547513471406,8.4,4
59.4674365285833,13,12
84.1507176284079,6.4,3
79.5861720668715,6.4,3
48.7578224072248,9.4,7
44.0436558154312,5.8,4
78.7254004826165,2.6,3
27.1403485390678,9.6,2
42.1609919332085,8,11
91.0275411845551,0.6,4
64.0722014398694,5.4,5
42.2988148980431,12.4,32
57.1921938665997,13,9
52.4191102432126,7,5
56.0176834112159,4.2,3
44.5375990730398,10,8
51.3810459606171,13,3
43.9440616163028,6.4,4
84.3402380534086,6.6,5
53.6903875852947,12,6
50.1490533099515,11,4
65.7772549578492,6.6,4
46.912635689598,17.6,5
15.637206514665,4.4,8
47.2594031078553,13.4,16
36.5758764552888,10,16
41.2571260230467,8.8,15
42.399435660661,9,7
54.3928605005098,10.8,4
33.1876540899652,2.4,3
56.8058775152037,10.4,6
51.9264958113974,3.8,4
69.9737470940117,9.2,4
61.0089685673012,6,4
18.0173049040243,8.6,3
57.2581578308062,14.2,2
46.3298183079336,6.6,4
41.1948138469228,4.4,3
52.7560179867512,7.4,10
68.0908316713702,8.4,18
67.3984015177286,8.4,10
72.2854372909005,8,9
60.1258726564717,8.2,4
54.096693812967,5.8,11
38.3454355722125,11.4,5
59.5189516452498,8.6,3
68.8143229358983,12,21
53.5916285632612,10.6,4
52.332370204384,7.8,4
72.3799539046703,8.4,12
35.867235371853,9.2,7
34.9778088923521,7.2,12
44.8045004105113,8,6
45.3595663934737,8,11
70.2493683324259,4.6,3
16.1104706731617,0.4,5
21.8976733320331,4,3
40.5456231768287,7.8,5
38.6990610004273,8.2,7
66.1247316289146,8.2,7
72.901445272873,6.4,2
54.7998978152184,10.6,4
64.1098409988233,5.6,7
56.2559970299163,10.4,3
70.5814837844546,1,4
53.312450753922,8,4
36.6313116173897,7,15
52.1986056723743,7.8,4
43.0568339258024,2.6,5
42.0586407982774,5.4,2
73.5214598074916,9,4
60.0524098225831,10.4,3
40.7689062317085,3.8,5
60.065005862641,8.2,5
46.5706404231727,10.8,8
28.6483293996466,7.2,7
64.5967103621238,7,5
60.0967404104742,7.4,4
47.3200498898812,4,4
65.5251580826399,9.6,6
70.907715698313,9.8,6
25.6378053629403,4.2,7
47.7295595032876,7.6,8
73.9880284439194,10.2,15
58.6063651614132,3,4
23.5785680193159,9.2,6
38.7215791895034,5.8,4
57.4548729481426,4.8,3
32.976443729498,8,4
39.0642448179982,4.4,4
50.7614607135033,7.4,4
87.3016600060299,3,3
55.4750961402711,8.2,9
47.7401535792014,10.2,20
83.8228254027725,4.4,3
49.3238247765803,10.6,4
64.7424192537217,9.2,12
67.3532327411252,6.4,11
17.0591583292878,3.8,5
43.1859721750318,11.6,7
56.0539628977435,11.4,10
38.0737494865073,8.8,9
51.0796075715018,14.2,8
78.176311943334,6.4,3
32.7534792001748,13.6,3
44.3140371025733,10.2,4
36.3517314739536,10.4,5
44.4107121040667,5,7
78.5934345558265,5.2,4
43.8018423519055,8.6,5
55.3512127992662,9.2,8
65.4463001399955,4.6,2
40.1356221099091,14.6,41
57.7711186783835,4.2,4
61.3218850853946,14,9
35.3543936599633,11.4,7
42.0449067892622,7.2,4
78.6132997014959,6.8,5
59.1363503404947,7.4,3
79.6454108842375,6.4,9
46.3486979041493,7.2,5
36.8581530871822,6,6
43.4279363631064,5.6,5
16.2488746802376,3,4
53.277801362751,6.8,9
37.5233501328087,7.4,4
77.8851686282894,3.6,4
59.5282300618042,5.4,4
78.7568094771372,4.8,5
50.2719630714915,6.6,12
73.6118345367258,11,11
78.6250717322215,8.4,4
42.7696983713461,5.6,4
78.4468048526357,8.2,9
60.2270137830563,8.4,3
56.8199743763711,7.8,5
69.4511710112297,2,4
32.1706869819518,9.4,11
22.4265433917671,5.8,29
22.9117524152438,5.4,4
12.4097848532966,7.6,7
40.2109153629346,6.8,10
39.7279229112178,9,6
40.2782632675853,3.2,4
43.6475752398707,6.8,8
56.6300162862575,8,4
29.1174261418942,3.4,3
34.0261386760336,10.6,12
36.8644256077218,11.2,7
22.6206410920127,6.6,4
57.6690565865169,9.6,15
69.1893214223155,12,3
37.3202652698877,8.2,3
59.9150329971684,9.2,4
42.3238728392108,6,7
35.6254096870358,5.6,9
41.684483597794,10.2,3
61.423939023747,10,6
28.4920964764612,9.6,8
40.5585191912113,9.8,4
36.6380615769461,8.2,6
45.2113735679663,5.2,7
30.4729905857301,14.6,3
43.3441362686905,6.4,2
46.785250269653,11.6,11
45.9727921701006,8.6,3
41.0351273509843,6.2,9
43.7096294026748,10.8,10
40.745051613144,9.4,7
44.7743944908752,11.6,5
55.7822755556027,4.8,4
34.4595689232694,9.4,6
51.3245507202233,10.8,9
37.6832775891929,4,7
50.7608588196613,9.6,8
31.0985927162037,7.4,7
86.9736143974331,6.2,5
25.081859922916,6.4,8
28.0020282521524,5,5
29.40482443575,7.2,16
65.6658446640138,5.8,11
63.5077325211223,18.8,3
45.9903986212751,9.4,15
48.8128906081395,11.4,6
52.9316206509319,6.6,6
56.637663106772,8,6
29.8528649651067,5.4,13
28.7935532392651,5,12
56.4201960418197,5.2,8
47.2941035477014,11.8,4
44.3710126051907,7,8
30.8507753143643,4.8,4
30.4604805499344,5.6,8
40.8676333321429,10.4,7
63.5566580242953,10.8,6
49.6827676057078,6.6,3
10.8071058454296,1,4
71.5211452791888,7.4,12
30.5736083588175,11.2,22
55.3347367813364,0.6,4
38.39432736219,5.2,3
23.3042447390346,9.2,4
59.8924331451885,12,4
26.3613621391016,6,17
55.585752084326,16.4,8
34.6776185392964,13.4,20
58.1932520355207,4.8,7
50.5691673843693,6.4,7
80.3235706750206,2.8,4
56.9624695094932,11.4,5
54.8159057375782,15.2,7
57.7975616102397,14.6,4
57.2017459863343,6.6,11
52.0786127937432,5.6,5
63.8698427589524,7.4,5
64.1691472120545,12.2,4
62.2251722990578,5.2,5
55.9991613011735,7.2,3
59.4768908046688,9.4,9
58.5673983393306,9,4
41.8105320769416,13.2,15
56.2860197141465,6.2,4
74.1891821106383,4.6,8
23.4255399335885,7.6,11
29.6223950940171,3.6,4
53.7805970957596,10.8,3
67.9616784764048,7.4,5
52.6399508649608,7.6,6
44.8243559172271,5.8,3
37.504556498982,7.4,5
76.425175152304,9,4
80.5855996930217,5.4,4
63.0495708147258,7.4,9
29.1274286975612,6.8,9
76.0840078432422,2.6,3
55.6890888826794,8,5
57.8518867246036,4.8,6
41.3489244166776,5.4,3
37.8748428300063,7.2,8
24.4675373872797,2.4,3
45.5175036335676,9.2,5
50.8236875476067,5.6,4
64.9126336779379,7.8,3
56.6708381475663,7.8,17
40.5529297769339,8.6,4
23.5602791078595,8.2,4
74.2652722508692,3.4,6
38.4619046736919,19.4,4
52.9596130642907,13.4,4
56.508075845884,8.8,5
34.3514729054898,10.4,14
57.7827912724269,14.6,9
40.1304988438962,13.4,8
39.9091613755894,1.8,5
35.9983156759661,8,6
51.9517880617817,10.2,14
47.3666997902677,10.8,5
54.3490080707344,5.2,11
29.5200769207349,4.4,4
61.1899793343441,2.6,3
45.5188825658964,7.2,3
71.855516879781,6.4,4
45.4772104636809,11.8,4
68.7624331720311,5.8,7
56.0031779559004,10.6,4
9.93129118917454,1,5
40.5269841623445,11.8,12
64.841471376814,6.8,10
60.8901229004062,11.4,5
45.823469565383,9.8,5
66.3449252203246,3.8,4
26.0059152224143,6.4,10
26.3187573083386,5,3
41.937266847048,7.4,8
47.43819273696,10.6,16
64.823454890828,8.2,12
87.4576522088387,0.8,3
51.2551812714275,4.8,5
53.2424858301215,5.4,5
66.8488144162321,10.4,14
25.854775011249,7.2,6
49.4377809198243,7.4,4
62.5551612726897,8.2,26
46.2595741161734,9.2,17
37.1633012659454,9,4
29.9561986067353,4.2,5
60.2535585893114,10.6,9
48.8676867818883,6.2,3
29.8546940560817,6.8,3
62.0309665214267,9.2,3
73.4391261804019,4.6,6
36.0403406768672,7.6,5
66.5609941126253,10.6,5
13.957624421754,1,3
46.3934263317605,9.6,5
30.9679618611155,8.4,14
79.0887759527025,4.8,9
44.2974426013938,9.2,5
79.5611654060356,7.6,14
61.4301356347487,1.8,4
45.9271652283135,13.8,10
54.7617038095622,9.8,4
38.0946470488762,7.8,3
34.2386225193884,10.2,4
45.4981056360075,9.6,4
42.327639465092,5.4,4
46.1007439956387,5.2,3
54.8969617197023,9,4
77.8251952717969,4.4,4
41.7780983360773,10.2,20
49.7644625884641,9,6
59.3161098309346,15.2,24
31.5997545470496,8.8,11
36.5657657551551,8.2,5
50.3425695393195,5.8,13
45.5995538789878,10.4,3
47.7257209790812,9.2,6
63.2036989454009,6,5
55.4123598775284,9,27
70.1395303163895,9.4,11
52.2013469807182,1.4,4
85.5122342924588,3,3
34.5907090216159,11.8,4
59.8894184584129,5.4,4
46.8025444232774,7.2,7
40.6260854984197,9.2,5
63.5868754989904,7,11
60.7056547679196,14,5
69.9673885649663,8.6,10
39.3419527436145,8.8,2
79.6733834782976,5,5
78.4821910051735,3.6,5
34.0835947197716,8.8,3
53.812080943057,6,7
29.5270656918417,3.8,4
60.4036897688293,9.6,5
30.1506384589852,7.4,3
43.5997633380361,8.6,3
69.1436110827615,9.2,10
21.6726452471495,3.8,4
50.8521092447211,13.6,7
76.0602160176623,6.4,4
36.2894720011684,6.8,4
32.604484780951,13,6
37.239133658338,8.2,6
68.219650084831,7.2,4
65.0548729642879,8.6,7
40.7868443917591,9.2,3
49.8745287352912,9.2,11
83.0717529136532,1.6,3
66.6146876403236,9.2,4
57.1030445519586,12,5
68.1778475515446,6,12
66.5711509009188,8.6,11
47.0135763653243,5.8,6
24.0932908259765,0.4,4
47.0634287809061,7.4,4
35.2893891533504,6,4
52.0517425194035,6.6,7
35.8885177966067,9.6,6
36.0050195587505,10,6
32.4145154714375,6.6,6
9.92214756363605,3,3
49.6765280120159,14,4
46.9843359656219,9.2,21
58.1810436272304,6.6,5
40.3631583885951,7,10
64.9043471469315,8,7
66.6542256451662,4,11
34.5187442490421,13,21
43.0884073841786,4.2,6
42.9581766974047,6.8,14
71.8334586256027,8.4,5
47.9883013554757,7,5
57.6182763828376,9.4,4
38.5607336796405,6.6,3
49.8946152809008,9.4,3
61.1736665534738,8.4,4
80.5917170014909,4.4,4
62.755787077102,9,7
37.2692463285934,6.2,3
7.69331381957498,3,4
15.6944135832321,6,7
74.7640624792537,9.6,3
26.4345323071021,7.8,3
33.5219895281675,5.4,3
52.8259226612354,9.6,6
51.5114122424229,10.6,9
25.1638029876717,1.6,4
41.8315196635198,11,8
48.3007440174386,11.4,2
52.1424895767513,7.6,7
39.4537389058207,6,7
67.5931942814628,12.8,5
63.5582033951121,7.2,9
33.0182924651761,7,10
23.3942592328881,6.2,5
35.2533006262652,7.8,14
42.5679313425051,10.6,3
54.8070231034909,8.2,2
53.833742207879,12.2,9
76.001934357463,8.8,4
32.7077090570057,9.2,18
42.2622049770213,8,6
56.8408911796094,7.8,17
42.6912190024408,9.6,5
43.3554701621104,7.4,4
25.6526477297114,1.8,6
41.6253926687952,8.4,8
27.5553759666556,8.4,3
44.8314086174896,10,3
56.4748397847323,10.4,8
47.7562827766675,9.6,4
30.4477528512134,2,5
46.0148396336574,13.2,5
50.5395492629453,9.2,11
44.5209291673395,14.4,8
56.5151041071498,8,7
59.5387302311735,1.2,4
31.744071371533,2.2,4
40.2271963449751,8.4,5
69.1298332172309,12.6,10
61.0521772258179,6.6,4
36.011266263134,7.8,17
70.5987246352339,9,7
89.647382428746,4.8,5
37.8652156288663,4.6,5
40.1763700801749,7.4,5
57.7225885935372,14,6
83.2815706060829,6.2,4
45.8415721432759,12.8,4
10.9255425170775,1,4
59.3235559707486,8.8,5
24.2103691160648,6.2,6
45.3037530112597,13.6,16
36.6712223621588,6.8,7
46.2358550819419,11.2,5
39.4558073397996,5.6,12
57.1085387953716,6.6,3
55.7743293582735,9,9
46.5140288191692,10.6,4
63.2205447875414,2.6,3
68.260625316615,8.2,5
22.8454499341293,6.4,3
20.8960626167386,5,8
84.0173580897091,9.4,8
56.2860163060759,12.6,6
56.9059967528646,5.8,3
38.6666491581942,9.8,15
60.4149048130708,4.4,6
49.3648645996176,5,4
51.0903772028973,8.4,3
70.2421224216048,13.2,10
50.4124096146526,13.8,5
72.6408391370529,14.4,6
50.1918425244971,7,7
52.8681197391046,8.2,5
42.1360006712101,5.8,7
23.4048175821701,6.2,5
45.1629946742367,7.8,4
76.3899955517593,6.4,6
48.2924584357898,9.4,18
62.0639749929291,5.4,3
77.3053155557791,5.6,4
43.2171773107042,7.8,8
87.2120794977693,3,4
72.7369990881523,10.8,8
40.5292736218662,14.4,3
75.7412459923003,4.2,3
39.8804155848526,7.6,3
57.5978160916274,7.2,8
93.9495678308591,1.4,4
77.3373355681588,7,11
63.9221457188369,7.6,6
72.6537643060519,6.2,7
44.0498301185134,11.4,32
55.4929742394005,10.4,4
35.1201330982434,8.6,4
52.1418818182197,8.4,5
40.3100290551358,8.8,4
40.2099822947507,6,18
39.2937713871768,4.6,4
35.9846873424057,4,5
45.4858903362995,5.4,5
32.5681138685197,4.6,6
21.3626250601862,4,4
44.4420703051051,7.8,6
33.0058435085438,8.4,6
62.0057038235108,13.8,12
83.1673254563635,9,2
38.9005646401255,7.2,9
53.5719055785179,6.4,10
50.5696182889651,13.4,13
51.2381443587763,9.2,5
56.80196827777,8.6,3
53.553097035213,13.8,14
78.6431368585291,4,7
37.15572099739,4.6,5
73.8076089174062,9.8,6
39.5001390046575,7.2,4
39.6257366200713,2.4,4
85.7833782739757,5.6,7
90.231316242539,3.4,4
65.2994213803141,2.6,5
63.5917576531323,8,4
47.0902167030889,8.2,7
59.1810078709883,8.8,5
54.8081303088681,12.6,7
47.7852581355374,9.6,10
17.8438591515602,5.4,13
51.7337969496823,5.2,6
44.3082364212693,6.6,6
27.8359447907998,5.4,9
46.2610669503425,5.8,4
37.8330574744662,1,5
26.5342154880947,5.2,3
61.8163075279995,7.6,5
62.322758656367,7.6,9
41.9945178319748,6.2,3
66.2910465213579,11.2,3
55.5627303019575,9.2,2
63.6663516918865,8.2,11
40.020499311202,7.2,6
30.7795765370801,4.8,6
36.252672559719,12,3
60.2334285676286,6.8,4
51.0796392099938,4.2,3
48.4423652927536,8.2,6
41.3871021206676,8.4,7
49.8612666349053,8.2,8
11.7587784831673,5.8,5
51.1170901829133,4.8,3
43.7578597429743,6.8,7
78.3522942051241,5.8,4
55.1665973214937,6.4,11
55.9242238257047,5.4,5
50.1688127854173,11.2,14
60.1718585087005,6.8,4
46.922659891479,9.6,3
61.2734025020348,4.8,4
29.0902629303749,8,5
55.8455834830249,7.4,3
46.0591005714918,6.4,23
44.4214605011508,7.8,5
83.9433913637769,0.6,3
33.5748344291858,2.6,3
41.8442529138507,4.8,5
74.7792542793841,7,6
52.6540307411927,11.8,12
52.6035774286508,3.4,4
53.8813176326351,7.2,5
56.6249681263693,12,17
26.651030819944,3.6,3
65.2402897789864,5.8,4
64.6639765512573,9.6,8
63.0919558979538,13,10
49.9373656437767,10.8,10
90.9305811676135,0.4,4
47.5734152041071,12.6,9
50.1188507862841,12.8,10
27.535863218043,1,4
54.3048834519745,8,4
58.4381746458516,6,3
29.5577582580555,4,4
38.2489299265994,7.2,4
56.0459809988705,16.2,7
24.1170162133874,6.6,6
72.436391532936,8.2,12
43.0756915168349,6.8,4
15.6861087198132,4.2,5
14.0589547867887,5.4,4
80.0821441144307,2.4,3
30.2668420421654,9.6,5
68.8269820580373,7.8,4
75.7047485532291,7.2,4
38.54995917011,5,3
23.7640605012248,8.8,7
51.5966224127187,15.2,6
40.0014492304324,14.8,30
76.4751980828242,7.8,5
73.7405173510744,11.6,3
63.2994925886021,9.6,3
64.3570501026433,3,4
68.0410407340968,12.4,10
52.3872207958055,10.2,4
61.7269776284396,2,4
46.3291869619705,2.6,6
43.3038752606202,12.6,13
52.1830279935593,16.2,12
45.3668750800602,10.6,14
56.1761495359153,9.6,12
57.8466616359306,9.8,10
68.0347661986316,2.6,4
44.7994181868233,6.2,5
48.98345606411,10.4,3
41.2448339113243,10.4,3
52.5596517839651,10,6
40.292722421848,8.4,6
65.0589401841311,14,6
29.5761259927137,8.8,11
82.3397447852317,4.4,5
29.7396553761444,8.4,6
61.7221716391884,15,4
39.4107908860128,4,5
52.208442366375,8.8,3
35.6801833461721,6.8,10
42.7433543391452,4.2,4
42.1588745105765,11.6,14
36.4572057101871,9,7
49.8372849845132,9.4,4
55.2219187244099,11,3
44.5117548525926,8.2,5
49.5963365015791,12.2,3
31.1768352940848,10.6,8
66.8732576910367,6.2,9
56.91315048588,7.6,9
80.4624196307007,2.4,4
57.8413705416276,17.8,19
42.7071546520003,7.4,3
54.6958955893463,6.4,5
53.2535528187886,8.8,7
40.1453812764056,9.4,5
40.841693233808,10.6,3
40.6066059822078,8.8,5
56.0277098597537,13.4,7
59.6791721539699,7.2,8
55.3890391348483,8.2,5
47.5444959790358,9.8,8
33.635125286765,7,3
40.5522604352228,8.4,4
41.9179907329736,2.8,4
36.9757188555402,11.2,5
39.7610491334359,10.4,11
65.7491211601728,8.2,4
51.5445653154934,3.4,3
43.3634069075484,8.4,6
69.6242047045512,7.4,3
32.0886964830384,4.8,8
51.7140638107801,5.6,6
28.4697332231015,5,2
20.2011762107429,8,6
45.2766968731394,10,6
38.6350028640344,3.8,3
70.9498712439394,10,11
19.9804864867667,4,4
38.0063997675193,12.6,5
41.7918282974062,4.8,6
18.8169312890932,4.8,3
76.2626442217685,11.2,7
53.7583793884599,13.4,6
74.7124024189501,7.8,16
43.7059779673508,9.2,14
67.5938190347418,7.4,21
79.1918630603146,5.4,3
86.0661478002707,2.4,3
54.9522575746501,5.6,4
44.3422823897762,9.2,13
39.0277455313984,6.8,3
23.3505506433599,8,4
41.2889775052768,5.8,4
40.5109208551513,12,6
40.7338020506888,3.4,4
28.0596441606054,2.6,3
45.2669821524206,10.6,12
13.4492162651587,5.8,4
77.0419242024599,10.4,12
40.4610172117621,8.2,13
39.7748227273609,12.8,15
39.250065136814,3.4,5
41.006368060974,8,2
16.3184579495551,0.8,4
59.6680120862879,3.8,3
37.0428053990122,7.8,5
52.5667304556148,7.6,5
55.3825562066383,10.4,11
67.761098404451,6.4,3
46.5139367596276,11.2,7
66.4374009477352,5,4
51.0529326397499,7,3
51.02394205762,11.6,4
46.2121951727729,12.2,4
40.3007735820972,7,5
58.8715880851765,7.6,8
57.1673431077292,7.2,2
47.4627667887191,4.8,6
36.1772224056111,14.8,15
43.1495556854915,6,5
78.3096133458722,9.8,2
37.2179169640521,7.8,8
58.7708721568019,6,7
32.2290127260598,7.6,8
75.8478718992257,7.6,4
29.7435600964433,5,5
29.0877067458109,5.8,8
63.2525339350351,5.8,12
53.609545964646,6.2,13
58.6814690384069,3,3
39.309058627409,5.8,3
56.222535825916,8.8,5
51.5024594811905,10.6,5
40.1994895373551,3.2,3
59.8339903147227,7.6,5
62.4218982870363,9.6,3
50.0776028172855,9.2,3
53.4291349934907,8.8,7
36.363154728066,5.6,8
42.1396308888879,8.2,11
44.8381618206627,9.6,3
78.0178989774376,3.6,4
64.91019167777,12.6,14
23.2319450112489,4,13
35.4544323489781,5,4
28.4698756337756,12.6,3
38.0984623262721,9.2,10
66.2449111281455,2.6,3
60.2372027256414,7.4,13
63.4094180543601,10.4,12
56.365997073709,9.2,3
29.7368933501163,5.2,7
30.3336439301572,14.4,4
84.9531406898418,5,3
84.3480920032497,3.8,5
62.1905788792595,15,40
39.251975265443,8.2,3
49.4941462333027,6.6,12
41.0032588009969,6.4,4
40.799038251587,12,18
45.8580149615044,6.8,5
60.9476749427991,7.6,7
73.2870218992406,9,4
46.6136794746212,7.4,14
48.8845859652847,7.8,11
64.8460040882584,7.2,3
70.8739014856894,8.6,4
49.9217191749302,18.6,6
55.9741552077144,9.2,19
40.1490831003655,7.2,6
60.3334710390234,7.4,5
47.2461945757439,5.8,4
78.5612841612426,7.2,2
36.6301706793807,7.4,6
42.7925575548397,7.4,11
54.8029968922,14,11
68.7605309213785,8.4,18
24.0517244533317,6.8,3
73.0064926929531,11.4,4
74.7612993587233,9.4,6
52.3890668624004,12.4,9
42.2043134610761,6.2,3
66.3086092329805,11,11
43.5504561671577,6,7
71.6644191717005,6.2,8
30.2634048538137,10.8,9
24.7953307052701,9,5
55.1096200799968,9.8,4
37.8002803220498,6.2,5
17.348423252044,4.6,7
57.6421340979458,9.8,2
16.1777841516902,3,3
50.1379741523654,9.4,8
38.8173141232151,11,6
40.4760263857873,13.6,16
78.6810108723678,5,8
46.5048954353227,10.8,17
31.7589864548394,9.2,4
43.7097507209958,7.8,4
53.6867627436667,15.8,24
54.3826453063101,7.8,5
35.5941322088129,6.2,7
54.2141409692292,5,3
51.3551486095306,6.4,5
79.9003264144359,4.4,7
61.6740320830419,6.4,3
21.2259774680332,7,4
34.885449978269,10.4,13
57.8242692251539,6.2,5
34.1491910082358,10.8,9
48.1071348109925,11.8,3
57.7047583218536,7,7
40.5256438285126,10.4,3
40.442967457133,7.8,6
43.6291088883314,2.8,4
49.5160394354372,11.6,12
67.5560451207543,8.8,3
41.7214386116662,7.4,3
68.6721054056156,2.2,3
28.3146550004107,5.2,2
43.3722204406501,11.6,9
47.3120329777889,13.4,4
39.4213880518446,7.8,3
70.2406886826532,1.2,3
40.2522881575026,9.4,2
57.8458882875466,7,3
43.7022859989535,8.8,17
39.9080665768675,5.8,5
58.2491913689502,7.4,12
46.9551891319301,8.4,6
72.4098568094774,7.8,5
82.1642536910621,2,3
66.0306765687828,7.8,18
65.2827282322393,5.6,5
48.1416555501885,6.8,7
53.6049590979261,11.2,7
35.0346778199036,7,10
30.7851250988271,5.2,4
50.389786579358,9.2,13
49.7750014182715,2.8,4
66.5285067385286,8.2,16
42.5399848984489,11,25
55.9978193244877,9.8,14
22.7204401012956,3.2,8
34.5880903921019,1.2,3
64.0301848183381,7,10
82.585010781795,4.6,3
52.8383236781695,10.4,7
55.3699882172701,10,26
39.8745280990291,7.6,5
58.8818654117877,7.6,10
49.4320129612006,7.8,3
39.2515977977612,5.4,3
52.0343073421927,6.4,3
68.2743420910519,6.8,3
53.9873592449454,10.6,7
47.4622293362864,8.4,8
42.6591513486395,10.6,4
35.5591827521724,6,3
68.9167240195117,8,6
70.4457871999891,3.8,5
50.0861912933662,7.2,3
25.8885951831882,6.8,5
50.2560300823812,9.6,5
39.9575487560799,5.6,4
16.7485056801366,6.2,4
43.2913160146131,13.8,3
27.7929775968516,6.2,4
58.2569765115973,3.8,4
33.9038989370916,10,4
33.1840745650014,4.8,3
8.63224037818562,5.2,4
68.8136116932991,13,12
42.8841468932901,11.4,14
19.7776737014778,8,7
23.0163663881629,4.4,3
12.1444164116202,3.6,5
45.1210394924346,9.6,6
55.9373796933914,5.6,9
46.4913617995829,9.4,3
56.9968120727058,9.4,5
78.8820526967875,6.8,13
62.1890321409323,11,7
12.3277585209547,2.4,3
61.1233380219487,11.8,5
67.640856761201,6,3
62.0332920070761,6,8
33.538145623216,11.8,7
79.4507518224257,4.2,6
43.9279566585445,6.4,4
68.5883171477641,1.6,3
28.1265421549492,4.2,4
44.1993742684688,8.2,7
75.339884270537,9.4,6
52.9031375366674,5.6,4
64.1195906969694,6,4
53.6341115074357,8.6,4
44.5703371526146,6.6,3
34.9460717283388,5.8,3
42.8999580236691,4.8,4
62.5254467340886,9,7
31.7690565328636,3.6,7
28.8253811609687,9,7
64.8852248190111,3.2,7
43.5530850548647,5.6,3
40.6014152029447,4.8,4
60.6329933172374,9.2,10
68.3361470659807,5.4,4
55.2806352644964,5.4,4
58.9820109485548,4.6,6
27.2547711184959,9.2,4
62.7136627397756,4,3
60.2909198465245,5.4,4
52.4279224975099,6.2,3
12.7954360311777,3.4,3
62.5590386316617,11.2,3
71.2147168814903,5.2,4
43.6154385367267,9.4,5
77.0084528798584,1.4,4
61.2077815680984,10.6,10
54.6991756360497,1.4,4
