,Num_block,Block_ID,Trial_ID,Resp_loc,Resp_conf,Correct,RT_resp,RT_conf,Wager,N,x_mean,Sub_ID
390,1.0,3.0,91.0,40.0,8.0,0.0,1.7878002899960848,0.8237634459947003,0.0,2.0,56.770395879229355,9
391,1.0,3.0,92.0,51.0,14.0,1.0,3.5282433649990708,0.5909084459999576,7.0,5.0,51.737940038556154,9
392,1.0,3.0,93.0,38.0,4.0,1.0,3.1030000260070665,0.7701988070039079,12.0,2.0,37.625055358471066,9
393,1.0,3.0,94.0,80.0,4.0,1.0,3.6442651209945325,0.6342674340121448,12.0,2.0,80.48910302814416,9
394,1.0,3.0,95.0,26.0,4.0,0.0,3.0996614290052094,0.8682920389983337,0.0,3.0,29.274725707674033,9
395,1.0,3.0,96.0,60.0,14.0,0.0,1.971385917000589,0.8045659960043849,0.0,4.0,42.73458177162918,9
396,1.0,3.0,97.0,26.0,6.0,1.0,2.968372438001097,0.8179460440005641,11.0,3.0,27.62121527493076,9
397,1.0,3.0,98.0,27.0,6.0,0.0,3.987825455988059,1.1233684750040993,0.0,3.0,30.572293907254718,9
398,1.0,3.0,99.0,61.0,10.0,1.0,3.4973116730106995,0.7109283909958322,9.0,6.0,61.52874776786202,9
399,1.0,3.0,100.0,44.0,18.0,0.0,1.8987063279928407,0.8180785040021874,0.0,5.0,57.71058965710267,9
400,1.0,3.0,101.0,32.0,12.0,0.0,5.946468094000011,0.7348326619976433,0.0,6.0,24.25451975285706,9
401,1.0,3.0,102.0,40.0,16.0,1.0,2.3560078039881773,0.7634461400011787,7.0,5.0,38.10986242591464,9
402,1.0,3.0,103.0,60.0,12.0,1.0,4.142659574994468,0.7552345889998833,8.0,4.0,62.502688661497764,9
403,1.0,3.0,104.0,61.0,26.0,1.0,2.2463823440048145,1.9384958139999071,4.0,5.0,61.708879415723835,9
404,1.0,3.0,105.0,67.0,16.0,0.0,2.540614925994305,0.617062352001085,0.0,5.0,55.82164140297082,9
405,1.0,3.0,106.0,61.0,16.0,0.0,3.1414787609974155,0.6507613139983732,0.0,4.0,74.36259890721301,9
406,1.0,3.0,107.0,33.0,32.0,1.0,3.994055352988653,0.6744153399922652,3.0,5.0,36.808679068407464,9
407,1.0,3.0,108.0,22.0,18.0,1.0,2.042178817006061,0.5738867369946092,6.0,2.0,28.055468689043067,9
408,1.0,3.0,109.0,80.0,10.0,1.0,2.573791994000203,0.7198078100045677,9.0,2.0,79.05179972913244,9
409,1.0,3.0,110.0,48.0,14.0,1.0,4.514163836007356,0.7184857290121727,7.0,4.0,47.70427285254717,9
